year,country,ccode,ele_rural,ele_total,ele_urban,en_int,ren_ele,ren_con,tot_ele,tfec
2013,Dominica,DMA,98.8553009,98.8553009,98.8553009,2.837565627,36.71,143.4035,100.7,1451.367185
2013,Dominican Republic,DOM,95.226213,98.385853,99.88359,2.605654016,3047,43674.94,17680,249437.6116
2013,Eastern Asia (including Japan),GEJ,,,,,,,,
2013,Eastern Asia (not including Japan),GEA,,,,,,,,
2013,Eastern Europe,GEE,,,,,,,,
2013,Ecuador,ECU,94.733695,98.034674,99.547373,3.335297674,11396,58888.53,23261,464576.9158
2013,"Egypt, Arab Rep.",EGY,100,99.9950943,99.96632385,3.567258795,14926,116046.8,168050,2033091.658
2013,El Salvador,SLV,89.999795,95.043105,97.761193,3.498971442,3791,25981.64,6272,92260.24106
2013,Equatorial Guinea,GNQ,50.23331752,66.64666748,91.67802429,2.520594458,18,3875.115,439,65038.58
2013,Eritrea,ERI,34.67321029,43.1830368,75.28513336,4.868904124,2,17749.65,363,22122.59065
2013,Estonia,EST,100,100,100,7.509976753,1220,29150.83,13275,119103.3231
2013,Ethiopia,ETH,17.06340073,30.04348755,86.88635254,15.62376818,8694,1490084,8719,1602226.102
2013,Europe,GEU,,,,,,,,
2013,Faeroe Islands,FRO,100,100,100,,112.439,380.1687,292.534,8794.9053
2013,Falkland Islands,FLK,,,,,5.69,25.6647,17.65,670.045695
2013,Fiji,FJI,85.97,91.75,97.26,3.265837364,532.745,7278.615,857.5,19986.27765
2013,Finland,FIN,100,100,100,6.564407681,25629,380913.6,71257,989907.7746
2013,France,FRA,100,100,100,4.310501534,96672,808277.4,567157,5997291.267
2013,French Guyana,GUF,,,,,534,2835.958,883,8620.69943
2013,French Polynesia,PYF,100,100,100,,202.12,682.1759,744.15,7724.192645
2013,Gabon,GAB,37.4,86.4,94.3,7.391749703,943,170225,2264,207016.8284
2013,"Gambia, The",GMB,12.9,44.5,66.4,4.269259392,0,5113.491,260.7,9027.70121
2013,Georgia,GEO,99.84928258,99.89849854,99.94160461,5.235502846,8271,47572.78,10059,136002.9226
2013,Germany,DEU,100,100,100,3.831755977,152366,1030489,632945,8524131.747
2013,Ghana,GHA,48.6,70.7,88.5,3.736737437,8236,119921.4,12871,272282.7602
2013,Gibraltar,GIB,,100,100,,0,0,189,5541.522876
2013,Greece,GRC,100,100,100,3.682004289,14349,99687.37,57114,611811.0131
2013,Greenland,GRL,100,100,100,,377.5015,1139.982,568.1055,8569.06175
2013,Grenada,GRD,90.93032837,90.93032837,90.93032837,3.843400945,0,294.2888,196.7,2703.427793
2013,Guadeloupe,GLP,,,,,255.9,892.0927,1818,17693.7399
2013,Guam,GUM,100,100,100,,0,0,1736.4,5578.56
2013,Guatemala,GTM,79.77326605,87.96443176,95.94184875,4.615932374,6663,254965.7,9920,392387.9427
2013,Guinea,GIN,2.085811543,28.88393211,76.09536743,10.08693747,482.2,103300.6,995.2,131537.9812
2013,Guinea-Bissau,GNB,,12.70643425,28.40185547,12.44855558,0,23043.5,35.36,26358.79787
2013,Guyana,GUY,79.3535997,82.22323608,89.46434021,6.715872586,0,6681.715,962.18,25437.942
2013,Haiti,HTI,0.459422942,37.28705597,66.02635193,10.09329028,141,103869.4,1055,126154.9829
2013,High income,HIC,,,,,,,,
2013,High income: nonOECD,NOC,,,,,,,,
2013,High income: OECD,OEC,,,,,,,,
2013,Honduras,HND,75.782689,87.184881,98.989674,6.018827044,3775,93230.06,8074,187332.4626
2013,"Hong Kong SAR, China",HKG,,100,100,1.573636727,95,3232.712,39158,358681.3557
2013,Hungary,HUN,100,100,100,4.16810402,2788,117369.9,30291,682526.442
2013,Iceland,ISL,100,100,100,18.57423211,18111,85919.5,18116,112726.408
2013,India,IND,71.65504757,79.59911346,96.48490906,4.98862544,206622,7791782,1193480,20586036.18
2013,Indonesia,IDN,93.27557792,96.46425831,99.67316508,3.747057543,26506,2388655,215593,6268373.923
2013,"Iran, Islamic Rep.",IRN,99.63,99.76177979,99.98,7.483547174,14979,63129.59,262434,6341292.906
2013,Iraq,IRQ,98.00393303,99.37960052,99.9901123,4.044761112,4757,14241.45,58422,1040445.381
2013,Ireland,IRL,100,100,100,2.566207997,5628,30991.7,25797,418537.1464
2013,Isle of Man,IMN,100,100,100,,4,87.9949,504,2354.4
2013,Israel,ISR,100,100,100,3.836932589,571,15726.49,61322,473805.5022
2013,Italy,ITA,100,100,100,3.19857425,112012,783549.1,287909,4800898.346
2013,Jamaica,JAM,89.99759579,95.43212128,99.9992981,5.265142073,393,13617.08,3993,86402.90786
2013,Japan,JPN,100,100,100,4.206303722,129323,545321.1,1058800,11101470.1
2013,Jordan,JOR,100,99.94194031,99.76125336,4.3913486,64,6470.431,17263,205361.6189
2013,Kazakhstan,KAZ,99.90168447,99.95161438,99.99525452,8.418111193,7737,20523.71,103086,1761351.214
2013,Kenya,KEN,19.34442919,31.55445671,68.6181488,7.439852612,6150,446120.1,8876,578349.647
2013,Kiribati,KIR,70.3053861,78.60765076,89.15065002,4.928507776,0,20.09358,24.1,662.70268
2013,"Korea, Dem. Rep.",PRK,33.85451126,33.85451126,33.85451126,,13900,73859.36,18332,310238.3631
2013,"Korea, Rep.",KOR,100,100,100,6.729598558,8783,99827.22,537891,5193184.633
2013,Kosovo,XKX,,99.94250488,99.94250488,6.30273267,143,10745.58,6525,51422.52881
2013,Kuwait,KWT,100,100,100,5.486516843,0,0,60982,539781.5571
2013,Kyrgyz Republic,KGZ,99.59771547,99.73147583,99.97468567,9.261923153,13097,34696.24,14011,141150.342
2013,Lao PDR,LAO,68.11110536,78.64215851,96.98783112,2.504923029,15506.2,73224.57,4471,120670.273
2013,Latin America and Caribbean,GLC,,,,,,,,
2013,Latvia,LVA,100,100,100,4.232520549,3534,61929.04,6209,156374.4679
2013,Lebanon,LBN,100,100,100,3.986811073,1269,9895.714,17487,173083.4843
2013,Lesotho,LSO,12.93738284,24.30710411,56.21597672,11.34436226,515.3,28814.45,515.3,55096.25843
2013,Liberia,LBR,1.2,9.8,16.4,23.78882677,0,64367.2,300,73994.1101
2013,Libya,LBY,96.43024596,98.5168457,99.09955597,6.63325546,0,6393.788,37913,372207.2318
2013,Liechtenstein,LIE,100,100,100,,81.9,1782.233,85.3,2947.36
2013,Lithuania,LTU,100,100,100,3.976445246,1526,51772.36,4214,196535.384
2013,Low & middle income,LMY,,,,,,,,
2013,Low income,LIC,,,,,,,,
2013,Lower middle income,LMC,,,,,,,,
2013,Luxembourg,LUX,100,100,100,3.405800999,370,9008.533,1849,157403.7927
2013,"Macao SAR, China",MAC,,100,100,0.42617506,0,3957.363,413,27437.7
2013,"Macedonia, FYR",MKD,100,99.99384308,99.96081543,4.588799704,1593,16065.21,6094,75789.70481
2013,Madagascar,MDG,8.1,12.9,60.7,5.287495287,809,86239.57,1594.39,118553.5329
2013,Malawi,MWI,3.4,9,36.6,5.732896649,1838,50007.08,2019.01,62606.83196
2013,Malaysia,MYS,99.75489161,99.92913818,99.99266052,5.327624792,11867,83667.99,138348,1864966.601
2013,Maldives,MDV,99.50631988,99.71151733,99.9789505,3.499693491,1,139.2099,304.867,13368.13952
2013,Mali,MLI,2.91005383,30.20660782,74.06339264,1.91032018,978.34,48057.27,1509.94,77003.25903
2013,Malta,MLT,100,100,100,2.635489881,35,454.5403,2251,17614.20254
2013,Marshall Islands,MHL,74.74482884,88.27254486,93.49187469,7.512536609,0.23,195.7228,83.6,1621.834
2013,Martinique,MTQ,,,,,45.665,449.7542,1764.463,18117.55546
2013,Mauritania,MRT,,37.12471008,74.01166534,3.616923664,39,13015.24,812,38060.525
2013,Mauritius,MUS,100,98.66422272,93.32920074,2.672904649,595,3641.732,2888,31840.06972
2013,Mayotte,MYT,,,,,16.8,331.839,285.1,2927.8769
2013,Mexico,MEX,99.56962994,99.74873352,99.79723358,4.023403469,39543,440219.3,297326,4768735.432
2013,"Micronesia, Fed. Sts.",FSM,64.61804383,69.7963562,87.79562378,6.241626255,1,19.05086,68,1524.9137
2013,Middle income,MIC,,,,,,,,
2013,Moldova,MDA,100,100,100,7.952416183,313,12170.96,4491,93058.24514
2013,Monaco,MCO,,100,100,,0,0,,0
2013,Mongolia,MNG,52,81.2,97.8,7.159225349,85,4165.367,5020,142428.8651
2013,Montenegro,MNE,99.9,99.7,99.6,4.62942695,2504,13220.84,3945,26774.87908
2013,Montserrat,MSR,,,,,0,0,23,567.4688
2013,Morocco,MAR,95.46340829,97.37400818,98.69077301,3.261647711,4061,71665.32,27724,594720.2862
2013,Mozambique,MOZ,4.154243008,20.70084572,56.4028244,16.73498856,14546,366058.1,14895,405307.8213
2013,Myanmar,MMR,37.52821515,54.37528229,88.56910706,3.032456809,8823,446255.5,12247,602192.217
2013,Namibia,NAM,20.5,47.4,72.2,3.390197626,1272,18469.21,1331,65326.13798
2013,Nauru,NRU,,99.16244507,98.90868378,,0.1,0.324444,24.3,398.973
2013,Nepal,NPL,75.51703467,79.10464478,95.58533478,7.765712652,3507,401076.6,3517,464999.657
2013,Netherlands,NLD,100,100,100,4.245298958,12183,98861.53,101736,1967402.901
2013,Netherlands Antilles,ANT,,,,,,,,
2013,New Caledonia,NCL,100,100,100,,513.87,1914.266,2505.57,30733.66
2013,New Zealand,NZL,100,100,100,5.414810989,32130,151882.3,43268,506175.244
2013,Nicaragua,NIC,54.72561615,79.89984131,98.02046967,5.442103222,2179,49005.06,4166,93244.89269
2013,Niger,NER,4.185735797,14.44045448,60.46849442,7.456991849,4,83138.03,443,105593.9012
2013,Nigeria,NGA,34.4,55.6,83.6,5.959203637,5326,4216090,28883,4858124.7
2013,Niue,NIU,,,,,0.066666667,16.61944,3.351666667,70.4090083
2013,Northern America,GNA,,,,,,,,
2013,Northern Mariana Islands,MNP,100,100,100,,0,0,414.8,1160.64
2013,Norway,NOR,100,100,100,4.231432427,130370,443939.9,133436,769047.3757
2013,Not classified,LNX,,,,,,,,
2013,Nothern America,NAR,,,,,,,,
2013,Oceania,GCN,,,,,,,,
2013,Oceania (not including Australia and New Zealand),GOC,,,,,,,,
2013,Oman,OMN,100,100,100,6.742517869,0,0,26240,644064.5712
2013,Pakistan,PAK,90.5,93.6,99.8,4.582161552,32270,1383726,104076,2915504.096
2013,Palau,PLW,95.9256736,98.90968323,99.40457916,13.26227754,0,0,94.75,2287.9
2013,Panama,PAN,68.4,89.1,98.3,2.2733083,5189,27376.84,8958,134772.7571
2013,Papua New Guinea,PNG,13.23747597,20.7064991,70.79333496,8.523495984,1418,60646.36,3964,112317.4131
2013,Paraguay,PRY,97.892911,99.015884,99.771428,3.888625459,60378,116670.3,60381,184889.5485
2013,Peru,PER,71.597192,92.135365,98.779725,2.461884199,23467,181703.2,43506,699305.336
2013,Philippines,PHL,81.5,87.5,94.1,3.019861074,19873,312951,75266,1067831.156
2013,Poland,POL,100,100,100,4.6351435,17067,295061.8,164022,2585227.206
2013,Portugal,PRT,100,100,100,3.339425067,29471,187809.8,50534,622462.7348
2013,Puerto Rico,PRI,100,100,100,0.457345506,303.9,920.5125,21812.4,66069.72
2013,Qatar,QAT,100,100,100,6.026019093,0,0,34668,493750.4544
2013,Reunion,REU,,,,,796.3,6856.597,2813.4,38076.00005
2013,Romania,ROU,100,100,100,3.609106831,20149,206941.3,58536,896228.7526
2013,Russian Federation,RUS,100,100,100,8.456537082,181637,576382.2,1057589,15392751.15
2013,Rwanda,RWA,7.7,15.2,61.5,5.632372999,148.24,67693.28,413.14,76511.84516
2013,Saint Pierre et Miquelon,SPM,,,,,0.87,8.491761,46.5,691.901
2013,Samoa,WSM,99.23091683,99.25564575,99.35812378,4.310660786,44.21,1595.374,121.21,3775.701135
2013,San Marino,SMR,100,100,100,,0,0,,0
2013,Sao Tome and Principe,STP,47.67129424,62.65348053,71.11695862,4.813190921,5.9,785.471,70.8,1897.501
2013,Saudi Arabia,SAU,100,100,100,5.441253121,1,284.3743,284017,4461138.563
2013,Senegal,SEN,27.5,57,87.8,4.987345539,371,45841.62,3561,105156.2131
2013,Serbia,SRB,99.7709813,99.88726807,99.98098755,6.759756249,10224,68741.59,39227,339829.3257
2013,Seychelles,SYC,95.88367726,98,99.85939026,2.524878058,6.95,51.74663,354.22,4015.8049
2013,Sierra Leone,SLE,0.7,13.5,41.4,5.819404251,105.39,42054.22,164.39,55904.7466
2013,Singapore,SGP,,100,100,2.618099836,742,2503.479,47969,450286.3625
2013,Sint Maarten (Dutch part),SXM,,100,100,,0,3.8635,409.7,7895.0595
2013,Slovak Republic,SVK,100,100,100,5.072218552,6353,42541.89,28514,398392.6513
2013,Slovenia,SVN,100,100,100,5.099105199,5110,43920.92,15809,199589.4452
2013,Solomon Islands,SLB,41.3,44.7,60.4,5.358363623,0,3186.79,89.1,5024.05
2013,Somalia,SOM,9.189574316,25.10058212,50.39698792,40.87307325,0,97902.68,350,103897.0736
2013,South Africa,ZAF,74.81532826,85.4,91.40884399,8.837324134,1542,476515.6,253192,2960203.378
2013,South Eastern Asia,GSE,,,,,,,,
2013,South Sudan,SSD,3.413329987,5.915032864,17.01693726,1.277479578,2,6539.749,472,22018.12999
2013,Southern Asia,GSA,,,,,,,,
2013,Spain,ESP,100,100,100,3.367813648,111406,539846.5,281445,3184941.549
2013,Sri Lanka,LKA,88.8,90.2,98,1.992981783,7199,221840.9,12023,370523.7195
2013,St. Helena,SHN,,,,,1.08,8.85368,10.67,94.363
2013,St. Kitts and Nevis,KNA,99.12530839,99.36647797,99.88150024,2.830147672,9,26.73189,220,1767.8058
2013,St. Lucia,LCA,96.21658708,95.9713974,94.88829041,3.172444545,0,81.38197,382.976,3743.886375
2013,St. Martin (French part),MAF,,68.33985138,87.35279083,,0,0,,0
2013,St. Vincent and the Grenadines,VCT,99.78915771,97.455513,95.10765076,2.821856744,25,138.6711,139,2308.450464
2013,Sub-Saharan Africa,GSS,,,,,,,,
2013,Sudan,SDN,20.71747981,36.97458649,69.3041687,4.133582426,8315,255872,10284,417347.1322
2013,Suriname,SUR,73.84502262,88.88539124,96.58522034,3.453289389,1309,6192.572,2184,23847.71972
2013,Swaziland,SWZ,52.16182593,57.40721512,76.74532318,4.885390941,239.8,23645.15,589.8,35442.5267
2013,Sweden,SWE,100,100,100,4.961405777,82688,619211.8,153031,1268221.16
2013,Switzerland,CHE,100,100,100,2.51924697,40678,191033,68720,830848.4793
2013,Syrian Arab Republic,SYR,96.19812307,98.35968018,100,6.799311288,3000,8061.411,24934,282043.4889
2013,"Taiwan, China",TWN,,,,,9315,44234.87,249164,1969976.025
2013,Tajikistan,TJK,99.88773707,99.91744995,99.9993515,5.456601129,17071,48437.09,17115,83626.05463
2013,Tanzania,TZA,4.2,16.4,50.3,8.830209671,1753,746986.1,5941,862323.5438
2013,Thailand,THA,99.99692231,99.85569763,99.70235443,5.648072775,14107,697434,170417,3039774.81
2013,Timor-Leste,TLS,39.89170287,54.97348404,87.7931366,2.986467106,0,966.483,295,4486.583
2013,Togo,TGO,16.93424248,41.23289871,79.27204895,14.94961113,76,62153.49,93,85847.90566
2013,Tonga,TON,93.53616899,94.58890533,98.00453949,3.142898987,2.05,19.86948,53.313,1261.034295
2013,Trinidad and Tobago,TTO,99.99226485,99.99293518,100,20.02806129,0,499.4852,9505,161268.4603
2013,Tunisia,TUN,99.15652944,99.7,99.97431946,3.773198668,429,39677.71,18381,299472.1744
2013,Turkey,TUR,100,99.99925232,99.99859619,3.516697511,69220,453543.8,240154,3275264.976
2013,Turkmenistan,TKM,99.9835469,99.99034119,99.99731445,15.44656156,0,307.981,18870,726125.2651
2013,Turks and Caicos Islands,TCA,40.15853979,94.89970398,99.9964447,,0,6.444005,209,1068.184005
2013,Tuvalu,TUV,96.68807862,98.24972534,99.38919067,3.644161721,0,0,5.1,72.2414
2013,Uganda,UGA,6.927718792,13.9,52.09375381,7.458218532,3288.6,440815.5,3416.1,485746.2213
2013,Ukraine,UKR,100,100,100,12.82020066,15111,95153.58,193706,2727453.556
2013,United Arab Emirates,ARE,100,100,100,5.220465415,100,2312.387,106222,2068864.933
2013,United Kingdom,GBR,100,100,100,3.352831074,53280,309751.8,356264,5148987.349
2013,United States,USA,100,100,100,5.676035631,541802,5052304,4287114,57984073.56
2013,Upper middle income,UMC,,,,,,,,
2013,Uruguay,URY,97.043614,99.611808,99.752604,2.9340066,9429,82529.9,11662,162632.436
2013,Uzbekistan,UZB,100,100,100,11.89074847,11560,34619.83,54200,1204491.407
2013,Vanuatu,VUT,8.5,31.7,86.2,3.498374681,10.2,863.1432,67.7,2027.427
2013,"Venezuela, RB",VEN,92.60355368,99.17855072,100,5.375262887,83545,268343.3,123160,1860913.904
2013,Vietnam,VNM,100,100,100,5.618759203,52100,771719.4,125054,2063887.121
2013,Virgin Islands (U.S.),VIR,100,100,100,,13.757,40.42895,833.657,2449.944
2013,Wallis and Futuna,WLF,,,,,0,0,18.837,172.8164
2013,West Bank and Gaza,PSE,100,100,99.97033691,3.245115158,0,5820.319,536.1,50130.199
2013,Western Asia,GWA,,,,,,,,
2013,Western Sahara,ESH,,,,,0,0,,0
2013,World,GWL,,,,,,,,
2013,"Yemen, Rep.",YEM,65.2,75.6,98.5,3.693556511,0,2309.983,8501,247869.027
2013,Zambia,ZMB,3.226658267,25.46970177,58.79676056,7.468400569,13281,286757.3,13300,324106.6775
2013,Zimbabwe,ZWE,13.66991771,37.07681274,85.35147858,18.15296658,5162,311169.4,9570,391107.4937
2014,Afghanistan,AFG,87.8,89.5,98.7,2.637532569,895.3,24448.73,1049.3,126583.7733
2014,Albania,ALB,100,100,100,3.158878953,4724,33160.59,4724,85709.53192
2014,Algeria,DZA,98.42962343,99.23434448,99.57711029,4.102356185,254,902.2791,64242,1314500.079
2014,American Samoa,ASM,,,,,1.1,3.40046,156.945,485.1684
2014,Andorra,AND,100,100,100,,113.4,1640.716,126.8,8250.474483
2014,Angola,AGO,3,32,51,3.646200582,5041,239123.1,9480,470738.2944
2014,Anguilla,AIA,,100,100,,0,1.827,89.5,1425.767
2014,Antigua and Barbuda,ATG,95.11743986,96.29841614,99.99949646,4.011551141,0,0,336,4528.41
2014,Argentina,ARG,99.95924377,99.95924377,99.95924377,4.344156368,43620,254377,141260,2333314.819
2014,Armenia,ARM,99.97781595,99.98897552,99.99558258,5.347381268,1996,6381.869,7750,82616.031
2014,Aruba,ABW,91.2520467,94.90672302,99.99958801,,138.4,444.4195,916.6,6415.29269
2014,Australia,AUS,100,100,100,5.150979283,37008,294879.7,248264,3178199.964
2014,Austria,AUT,100,100,100,3.555638114,49944,363442.2,61595,1026838.993
2014,Azerbaijan,AZE,100,100,100,3.762405728,1392,6999.005,24728,330637.9181
2014,"Bahamas, The",BHS,100,100,99.6763382,4.027368648,0,280.9114,1853,25800.02623
2014,Bahrain,BHR,100,100,100,9.922769246,0,0,27253,184581.9444
2014,Bangladesh,BGD,51.4,62.4,90.7,3.129437284,737,381507.4,55845,1013717.646
2014,Barbados,BRB,100,100,100,3.877799352,0,367.2428,1009.58,11634.06284
2014,Belarus,BLR,100,100,100,6.832916452,251,47255.94,34735,712310.123
2014,Belgium,BEL,100,100,100,4.782440467,12213,120885.3,71455,1332216.942
2014,Belize,BLZ,87.59755373,91.77205658,97.0584259,4.529278834,204.881389,3977.663,404.0616669,10777.77297
2014,Benin,BEN,13.7,34.1,55.8,8.615622669,0,74183.77,184,141200.2487
2014,Bermuda,BMU,,100,100,2.298463362,0,105.5342,710,5290.4689
2014,BES Islands,BES,,,,,2.2,112.5079,120,3718.9135
2014,Bhutan,BTN,95.04443667,96.91264343,99.97400665,11.06016415,7003.36,55164.73,7003.86,63389.0701
2014,Bolivia,BOL,71.474067,90.038729,99.310844,5.167152493,2452,45749.58,8755,272028.0772
2014,Bosnia and Herzegovina,BIH,100,100,100,8.753814155,5935,72374.82,16160,173371.7036
2014,Botswana,BWA,34.57183386,56.36960983,72.68849182,3.295525765,1,22727.01,2363,78911.80157
2014,Brazil,BRA,97.839087,99.650247,99.945554,4.043844382,431660,3788991,590632,9055499.217
2014,British Virgin Islands,VGB,,,,,1.72,18.34278,133.72,1507.454125
2014,Brunei Darussalam,BRN,100,100,100,4.749922448,2,5.365007,4506,38386.75954
2014,Bulgaria,BGR,100,100,100,6.35695483,7388,62885.92,46927,370644.8436
2014,Burkina Faso,BFA,3,19.2,58,5.949926311,90.473,108136.2,869.971,143716.6305
2014,Burundi,BDI,2,7,52.1,7.826447063,140.328,49422.04,173.848,52244.17481
2014,Cambodia,KHM,49.2,56.1,96.9,5.585297471,1872,156124.3,3059,229567.8543
2014,Cameroon,CMR,22.2,56.8,89.2,4.860077438,4634,211672.2,6922,274986.8469
2014,Canada,CAN,100,100,100,7.647191113,419681,1618081,656114,7346681.5
2014,Cape Verde,CPV,81.25119979,87.87672424,91.46945953,2.69585812,70.69,1674.716,408.81,6392.9186
2014,Caucasian and Central Asia,CCA,,,,,,,,
2014,Caucasus and Central Asia,GCA,,,,,,,,
2014,Cayman Islands,CYM,,100,100,,0,0,620.74,4578.516375
2014,Central African Republic,CAF,0.393805815,12.78423595,31.55763817,8.86589517,170,13615.61,183,17704.9045
2014,Chad,TCD,1.934457284,7.943912029,28.83323097,2.787178174,0,58421.74,225,65465.82133
2014,Channel Islands,CHI,100,100,100,,0,0,,0
2014,Chile,CHL,100,99.99533844,99.99378967,3.768751083,30349,271748.9,73719,1017134.744
2014,China,CHN,99.99668651,99.99848938,100,7.104220001,1280977,8744472,5665745,71536310.66
2014,Colombia,COL,90.499782,97.790938,99.838367,2.341951577,51909,258056.5,69920,1055799.507
2014,Comoros,COM,66.79169892,72.91772461,88.52062988,4.663190839,0,1567.746,54.6,3363.1366
2014,"Congo, Dem. Rep.",COD,0.4,13.5,42,22.58516,8829,836391.7,8831,900592.11
2014,"Congo, Rep.",COG,19.23297764,51.86239243,69.46530914,4.078888254,952,51911.43,1740,83196.27961
2014,Cook Islands,COK,100,99.91053772,99.69805145,,2.6,0,31.8,750.08
2014,Costa Rica,CRI,98.414246,99.359291,99.704804,3.011811734,9174,55440.6,10217,146503.3752
2014,Cote d'Ivoire,CIV,27.18222094,61.9,92.10074615,8.440094011,1983,228122.1,8286,315854.5366
2014,Croatia,HRV,100,100,100,3.946157917,9937,86063.93,13436,255775.7988
2014,Cuba,CUB,100,100,100,2.13362346,778,56123.56,19366,298554.3022
2014,Curacao,CUW,100,100,100,,32,85.86595,891,24604.14888
2014,Cyprus,CYP,100,100,100,3.261150162,317,5354.086,4350,57181.63968
2014,Czech Republic,CZE,100,100,100,5.733707062,9172,139034.7,84972,937476.3526
2014,Denmark,DNK,100,100,100,2.65096504,17991,159864.5,32183,528100.0502
2014,Djibouti,DJI,5.669879667,52.26935959,65.98347473,4.126723088,0,2163.074,402,6333.843795
2014,Dominica,DMA,99.58107758,99.58107758,99.58107758,2.782690025,30.64,129.0508,102.43,1498.534975
2014,Dominican Republic,DOM,95.641568,98.470979,99.859908,2.41986981,2356,39561.75,18573,219555.4989
2014,Eastern Asia (including Japan),GEJ,,,,,,,,
2014,Eastern Asia (not including Japan),GEA,,,,,,,,
2014,Eastern Europe,GEE,,,,,,,,
2014,Ecuador,ECU,97.054058,98.976067,99.83164,3.417907563,11953,61320.65,24307,501882.0574
2014,"Egypt, Arab Rep.",EGY,99.8,99.8,99.9,3.714344523,15513,118541.1,171747,2020801.097
2014,El Salvador,SLV,90.262428,95.125416,97.788212,3.516454456,3715,26979.4,6223,95450.12212
2014,Equatorial Guinea,GNQ,51.01377073,67.05870819,91.37228394,2.629228383,543,5303.493,439,69387.7045
2014,Eritrea,ERI,36.20463863,44.34667587,75.06134033,4.741396717,2,18154.01,370,22712.3433
2014,Estonia,EST,100,100,100,7.073665602,1389,29454.4,12446,116300.7629
2014,Ethiopia,ETH,12.2,27.2,91.98251748,14.67318586,9512,1529822,9615,1661628.128
2014,Europe,GEU,,,,,,,,
2014,Faeroe Islands,FRO,100,100,100,,155.175,519.4042,305.417,7947.0455
2014,Falkland Islands,FLK,,,,,5.69,25.95702,17.65,670.403015
2014,Fiji,FJI,92.71287152,95.59343719,98.11183929,3.116301518,405.3,7566.29,859.3,21885.71443
2014,Finland,FIN,100,100,100,6.701320502,26271,405406.3,68093,983154.9267
2014,France,FRA,100,100,100,4.082022916,91807,736346.1,556979,5516930.701
2014,French Guyana,GUF,,,,,552,2909.572,910,9689.25188
2014,French Polynesia,PYF,100,100,100,,228.69,764.7554,721.03,7525.374645
2014,Gabon,GAB,44.86042348,89.21994019,95.89529419,6.695885433,806,159099.2,2367,195569.8241
2014,"Gambia, The",GMB,14.36701261,45.21674347,66.64141846,4.620075222,0,5207.026,260.8,10026.85598
2014,Georgia,GEO,100,100,100,5.636552492,8335,48407.68,10371,151781.6321
2014,Germany,DEU,100,100,100,3.640399424,162513,1087820,621938,8130876.006
2014,Ghana,GHA,63,78.3,90.8,3.568537794,8391,123843.7,12963,274905.8742
2014,Gibraltar,GIB,,100,100,,0,0,198,6004.122408
2014,Greece,GRC,100,100,100,3.706200901,12177,99323.25,50343,617459.4669
2014,Greenland,GRL,100,100,100,,396.3594,1196.751,579.9176,8031.62932
2014,Grenada,GRD,91.39950562,91.39950562,91.39950562,2.954964831,0,309.4719,199.9,2793.870897
2014,Guadeloupe,GLP,,,,,259.3,899.7504,1809,18047.7199
2014,Guam,GUM,100,100,100,,0,0,1750,5680.8
2014,Guatemala,GTM,74.816634,85.494371,94.463137,4.862503158,7358,260823,10725,435423.4319
2014,Guinea,GIN,2.250604989,29.92204094,77.6907196,10.17288937,425.8,103452.7,1015,131756.8765
2014,Guinea-Bissau,GNB,4,17.2,33.1,12.37991099,0,23357.47,35.36,26829.15852
2014,Guyana,GUY,84,86.9,94.4,6.611909566,0,6404.999,979.36,26670.603
2014,Haiti,HTI,,37.75259018,65.80410767,9.949935889,90,102661.4,1033,130960.2988
2014,High income,HIC,,,,,,,,
2014,High income: nonOECD,NOC,,,,,,,,
2014,High income: OECD,OEC,,,,,,,,
2014,Honduras,HND,76.318906,88.653773,98.762347,6.014682578,3523,95778.1,8038,177232.4775
2014,"Hong Kong SAR, China",HKG,,100,100,1.553685814,106,3194.256,39902,372229.3381
2014,Hungary,HUN,100,100,100,4.21020415,3140,104209.4,29371,664831.8528
2014,Iceland,ISL,100,100,100,18.10574784,18120,87101,18122,114097.8362
2014,India,IND,73.63162317,81.23950958,97.13742065,4.960149499,210273,7903163,1287398,21562801.38
2014,Indonesia,IDN,94.29,97.01,99.74,3.683529323,26149,2420590,228555,6462788.106
2014,"Iran, Islamic Rep.",IRN,99.88,100,100,7.697669294,14267,62562.41,274609,6661814.595
2014,Iraq,IRQ,98.87765648,99.65541077,99.99897003,4.027473423,2931,7893.954,67768,865465.8209
2014,Ireland,IRL,100,100,100,2.365128644,6390,35406.03,26035,415531.0659
2014,Isle of Man,IMN,100,100,100,,4,86.81534,504,2277
2014,Israel,ISR,100,100,100,3.437751671,921,18085.31,60813,491430.9672
2014,Italy,ITA,100,100,100,2.977931579,120679,782684.4,278116,4579683.827
2014,Jamaica,JAM,91.97694838,96.35400391,100,5.102949008,404,13761.06,4124,85383.3802
2014,Japan,JPN,100,100,100,3.871243964,148217,606868.9,1035530,10788730.79
2014,Jordan,JOR,100,99.98558807,99.83740234,4.508938447,66,6779.087,18220,216546.069
2014,Kazakhstan,KAZ,99.97520957,99.98814392,99.9994812,7.871573916,8277,20463.34,105068,1567285.247
2014,Kenya,KEN,12.6,36,68.4,7.825663741,7544,461914.3,9258,611659.8278
2014,Kiribati,KIR,74.25133231,80.71501923,88.88388062,4.828188332,0,20.81374,24.3,600.6808977
2014,"Korea, Dem. Rep.",PRK,35.64891434,35.64891434,35.64891434,,13000,71621.35,17909,340515.919
